pesel;name;surname;second_surname;city;gender;birthday
7304025140154;RENATA;GAWEŁ;LEWANDOWSKI;Chełm;K;1973-04-02
6910126255243;EDMUND;GAWEŁ;GAWEŁ;Chełm;M;1969-10-12
7202127656216;JANINA;MAZURKIEWICZ;TOMCZYK;Warszawa;K;1972-02-12
6808240031198;DARIUSZ;MAZURKIEWICZ;MAZURKIEWICZ;Warszawa;M;1968-08-24
6312187140203;SYLWIA;SKÓRA;ADAMCZYK;Cieszyn;K;1963-12-18
6002036043152;ANDRZEJ;SKÓRA;SKÓRA;Cieszyn;M;1960-02-03
6410208658234;NINA;ADAMCZYK;RADOMSKI;Cieszyn;K;1964-10-20
6105142411129;KRYSTIAN;ADAMCZYK;ADAMCZYK;Cieszyn;M;1961-05-14
5001141656179;MARTYNA;DOBRZYŃSKI;JASTRZĘBSKI;Cieszyn;K;1950-01-14
4803055227214;ANDRZEJ;DOBRZYŃSKI;DOBRZYŃSKI;Cieszyn;M;1948-03-05
4409194558263;EWELINA;FILIPEK;MUSZYŃSKI;Legnica;K;1944-09-19
4007230661149;PIOTR;FILIPEK;FILIPEK;Cieszyn;M;1940-07-23
7102096108210;KINGA;OLCZAK;DOMAGAŁA;Braniewo;K;1971-02-09
6809181631227;KRZYSZTOF;OLCZAK;OLCZAK;Sulechów;M;1968-09-18
6106010824128;BOŻENA;BUKOWSKI;KOZŁOWSKI;Sulechów;K;1961-06-01
5904192851250;BARTOSZ;BUKOWSKI;BUKOWSKI;Sulechów;M;1959-04-19
3505132174195;JOLANTA;ZABOROWSKI;BANASIAK;Błonie;K;1935-05-13
3101248759220;MARCIN;ZABOROWSKI;ZABOROWSKI;Błonie;M;1931-01-24
3511163664214;MARTYNA;SZYMAŃSKI;ŚWIĄTEK;Błonie;K;1935-11-16
3306264785240;SŁAWOMIR;SZYMAŃSKI;SZYMAŃSKI;Błonie;M;1933-06-26
6202283872238;ELŻBIETA;JABŁOŃSKI;KOZIOŁ;Lublin;K;1962-02-28
5808256811204;KONRAD;JABŁOŃSKI;JABŁOŃSKI;Jelenia Góra;M;1958-08-25
6303166236218;ANNA;PIĄTEK;LEWANDOWSKI;Piotrków Trybunalski;K;1963-03-16
5904147757271;ANDRZEJ;PIĄTEK;PIĄTEK;Piotrków Trybunalski;M;1959-04-14
4110054808157;ANNA;WIŚNIEWSKI;WOŹNIAK;Piotrków Trybunalski;K;1941-10-05
3707193147250;ADRIAN;WIŚNIEWSKI;WIŚNIEWSKI;Piotrków Trybunalski;M;1937-07-19
4201237676222;MIECZYSŁAWA;CIEŚLAK;ANDRZEJCZAK;Piła;K;1942-01-23
4002124535140;MARCEL;CIEŚLAK;CIEŚLAK;Piotrków Trybunalski;M;1940-02-12
5108030748180;AMELIA;MATUSIAK;ZIÓŁKOWSKI;Bytów;K;1951-08-03
4712163425207;KACPER;MATUSIAK;MATUSIAK;Bytów;M;1947-12-16
5003302224129;KAZIMIERA;CHOJNACKI;PIASECKI;Wrocław;K;1950-03-30
4605046805172;HENRYK;CHOJNACKI;CHOJNACKI;Wrocław;M;1946-05-04
6912118142213;ANNA;OSTROWSKI;WITKOWSKI;Warszawa;K;1969-12-11
6610032773217;LECH;OSTROWSKI;OSTROWSKI;Warszawa;M;1966-10-03
6901307708229;MONIKA;NOWAK;TOMCZAK;Wrocław;K;1969-01-30
6608131475239;GABRIEL;NOWAK;NOWAK;Wrocław;M;1966-08-13
8004223634178;MONIKA;GRUSZKA;LEWANDOWSKI;Bielawa;K;1980-04-22
7606263665275;ALEKSANDER;GRUSZKA;GRUSZKA;Bielawa;M;1976-06-26
5902254736251;ANNA;GRABOWSKI;TOMASZEWSKI;Bielawa;K;1959-02-25
5610262883257;ZDZISŁAW;GRABOWSKI;GRABOWSKI;Bielawa;M;1956-10-26
6206205776219;MARTA;LECH;MARSZAŁEK;Bielawa;K;1962-06-20
5806136857257;RAFAŁ;LECH;LECH;Bielawa;M;1958-06-13
5905286346286;BEATA;LIPSKI;BIENIEK;Bielawa;K;1959-05-28
5612083775262;MACIEJ;LIPSKI;LIPSKI;Bielawa;M;1956-12-08
7808223612197;ALEKSANDRA;JĘDRZEJCZAK;GÓRKA;Lublin;K;1978-08-22
7604286487326;NATAN;JĘDRZEJCZAK;JĘDRZEJCZAK;Lublin;M;1976-04-28
7003214256192;MAGDALENA;SOWIŃSKI;CHOJNOWSKI;Krosno;K;1970-03-21
6810236357267;JAN;SOWIŃSKI;SOWIŃSKI;Krosno;M;1968-10-23
5703222274228;RENATA;KAMIŃSKI;MATYSIAK;Toruń;K;1957-03-22
5405044213150;RAFAŁ;KAMIŃSKI;KAMIŃSKI;Toruń;M;1954-05-04
5003121318142;LILIANA;PODGÓRSKI;BUCZEK;Krosno;K;1950-03-12
4810214527204;MAREK;PODGÓRSKI;PODGÓRSKI;Krosno;M;1948-10-21
4902084068279;MARIA;NOWICKI;WĄSIK;Jelenia Góra;K;1949-02-08
4506267363236;KRZYSZTOF;NOWICKI;NOWICKI;Jelenia Góra;M;1945-06-26
4306198772243;STANISŁAWA;PIĄTKOWSKI;KARAŚ;Jelenia Góra;K;1943-06-19
3911250717212;TOMASZ;PIĄTKOWSKI;PIĄTKOWSKI;Jelenia Góra;M;1939-11-25
3810176584267;KLAUDIA;STEFAŃSKI;KOPCZYŃSKI;Jelenia Góra;K;1938-10-17
3601053009177;ANDRZEJ;STEFAŃSKI;STEFAŃSKI;Jelenia Góra;M;1936-01-05
4903131412162;NATALIA;URBAN;SZYMCZAK;Jelenia Góra;K;1949-03-13
4712290033219;EUGENIUSZ;URBAN;URBAN;Jelenia Góra;M;1947-12-29
4509278618242;ALICJA;DOMAGAŁA;NOWAK;Przasnysz;K;1945-09-27
4304043079224;BARTOSZ;DOMAGAŁA;DOMAGAŁA;Przasnysz;M;1943-04-04
4805026864219;AGNIESZKA;CHMIELEWSKI;TROJANOWSKI;Katowice;K;1948-05-02
4506113189238;SŁAWOMIR;CHMIELEWSKI;CHMIELEWSKI;Katowice;M;1945-06-11
6110077184235;OLIWIA;ZIELIŃSKI;KĘDZIERSKI;Katowice;K;1961-10-07
5804245587292;MAREK;ZIELIŃSKI;ZIELIŃSKI;Katowice;M;1958-04-24
5003105542127;LUCYNA;GAJDA;ROGOWSKI;Katowice;K;1950-03-10
4809248585283;KRYSTIAN;GAJDA;GAJDA;Katowice;M;1948-09-24
7703012612157;MARTA;GAŁĄZKA;JĘDRZEJCZYK;Bydgoszcz;K;1977-03-01
7401124377242;LUDWIK;GAŁĄZKA;GAŁĄZKA;Bydgoszcz;M;1974-01-12
7102261450184;MARTA;ZAJĄC;GOŁĘBIEWSKI;Ruda Śląska;K;1971-02-26
6802220053210;PIOTR;ZAJĄC;ZAJĄC;Ruda Śląska;M;1968-02-22
7106148586256;TERESA;CHOJNOWSKI;ADAMEK;Warszawa;K;1971-06-14
6803068177292;BARTOSZ;CHOJNOWSKI;CHOJNOWSKI;Włodawa;M;1968-03-06
7607232650208;NATALIA;BEDNAREK;KOWALCZYK;Wołomin;K;1976-07-23
7201147837220;DANIEL;BEDNAREK;BEDNAREK;Ruda Śląska;M;1972-01-14
7109194430194;PATRYCJA;ADAMEK;KRAWIEC;Tarnów;K;1971-09-19
6711148275268;ALEKSANDER;ADAMEK;ADAMEK;Tarnów;M;1967-11-14
6303277844238;MARZENA;DĄBROWSKI;KOZA;Szczecin;K;1963-03-27
5903313451210;ZBIGNIEW;DĄBROWSKI;DĄBROWSKI;Tarnów;M;1959-03-31
6005231560160;AGNIESZKA;KACZMAREK;WOLSKI;Opole;K;1960-05-23
5810087353250;GRZEGORZ;KACZMAREK;KACZMAREK;Tarnów;M;1958-10-08
6703318822204;MAŁGORZATA;MATUSZEWSKI;CHOJNACKI;Tarnów;K;1967-03-31
6311184075254;ŁUKASZ;MATUSZEWSKI;MATUSZEWSKI;Tarnów;M;1963-11-18
7710233816222;ADRIANA;GOŁĄB;OLEJNICZAK;Kętrzyn;K;1977-10-23
7507235247246;MAREK;GOŁĄB;GOŁĄB;Radomsko;M;1975-07-23
8110203834172;TERESA;LASKOWSKI;SKOWRONEK;Radomsko;K;1981-10-20
7901195571289;KRZYSZTOF;LASKOWSKI;LASKOWSKI;Radomsko;M;1979-01-19
7706181578310;NATALIA;WOJCIECHOWSKI;KONIECZNY;Radomsko;K;1977-06-18
7310166077268;SEBASTIAN;WOJCIECHOWSKI;WOJCIECHOWSKI;Radomsko;M;1973-10-16
7412104322152;ALEKSANDRA;NIEMIEC;SKOWROŃSKI;Radomsko;K;1974-12-10
7103248417205;PAWEŁ;NIEMIEC;NIEMIEC;Radomsko;M;1971-03-24
